""
ASC,step,ASSIGN,REOPT,REBL,T_STUDY,fleet,capacity,volume,service_rate,count_served,count_reqs,service_rate_ond,count_served_ond,count_reqs_ond,service_rate_adv,count_served_adv,count_reqs_adv,wait_time_ond,wait_time_adv,in_veh_time,detour_factor,veh_service_dist,veh_service_time,veh_service_time_percent,veh_rebl_dist,veh_rebl_time,veh_rebl_time_percent,veh_load_by_dist,veh_load_by_time,
AVPT-3.8,2,ins,no,orp,3600,200,4,440.444741762,98.85844748858447,433,438,98.79807692307692,411,416,100.0,22,22,355.200023302,156.213399647,523.731643496,1.11985179349,11084.9446916,1157.213,32.1448055556,5.807000000000001,0.555,0.015416666666666669,0.354845708482,0.317373752269,
AVPT-3.8,3,ins,no,orp,3600,200,4,433.22711612,98.03063457330416,448,457,97.94520547945206,429,438,100.0,19,19,346.429785658,292.402237946,515.651582619,1.09929290587,11255.3318691,1177.697,32.7138055556,11.597999999999999,1.1079999999999999,0.030777777777777772,0.323884776206,0.301809456963,
AVPT-3.8,4,ins,no,orp,3600,200,4,431.476698572,99.09502262443439,438,442,99.04306220095694,414,418,100.0,24,24,331.726330554,234.953452541,530.438167731,1.10326675731,11174.0180721,1160.4025,32.2334027778,27.177027827648118,2.6639999999999997,0.074,0.352179645713,0.309021125863,
AVPT-3.8,5,ins,no,orp,3600,200,4,431.61958188,96.85230024213075,400,413,96.74185463659148,386,399,100.0,14,14,359.466758898,147.066772399,474.328890487,1.11662913909,9652.27868342,1008.887,28.0246388889,5.796,0.5535,0.015375,0.276168471706,0.257587994715,
AVPT-3.8,6,ins,no,orp,3600,200,4,428.546710673,99.04076738609113,413,417,99.00249376558604,397,401,100.0,16,16,355.530366752,98.0550742631,510.705974583,1.11839352724,9832.44739983,1040.2705,28.8964027778,11.585999999999999,1.1059999999999999,0.03072222222222222,0.307199023812,0.279233149309,
AVPT-3.8,7,ins,no,orp,3600,200,4,426.464929215,97.05882352941177,396,408,96.91516709511568,377,389,100.0,19,19,345.930573783,264.079005053,486.351900189,1.09797862084,9758.60945995,1027.3555,28.5376527778,11.582,1.1059999999999999,0.03072222222222222,0.278524851396,0.256270906215,
AVPT-3.8,8,ins,no,orp,3600,200,4,426.332507922,97.94050343249428,428,437,97.85202863961814,410,419,100.0,18,18,349.154275796,228.862081216,508.405448797,1.10558262529,10792.1735487,1129.78971208,31.3830475577,29.690374468085107,2.815,0.07819444444444444,0.308563119791,0.291791433452,
AVPT-3.8,9,ins,no,orp,3600,200,4,425.745710549,97.12918660287082,406,418,96.96969696969697,384,396,100.0,22,22,352.669900959,158.9496675,467.415998197,1.1029608794,10238.9408881,1084.5975,30.1277083333,23.16,2.2119999999999997,0.06144444444444444,0.286682439884,0.268262493428,
AVPT-3.8,0,ins,no,orp,3600,180,4,494.854457681,98.88475836431226,532,538,98.82583170254404,505,511,100.0,27,27,338.511371553,311.526822479,525.783934519,1.1090417802,14024.4064262,1464.46777778,40.6796604938,40.572117494514266,3.92,0.10888888888888888,0.43372998683,0.414097921549,
AVPT-3.8,1,ins,no,orp,3600,180,4,460.368530119,97.85202863961814,410,419,97.73299748110831,388,397,100.0,22,22,358.575205387,176.956859756,501.787151744,1.12625708127,11689.9238403,1235.53777778,34.3204938272,18.39336787564767,1.74,0.04833333333333333,0.344993688203,0.313825512678,
AVPT-3.8,2,ins,no,orp,3600,180,4,442.657751551,98.37587006960557,424,431,98.30917874396135,407,414,100.0,17,17,362.942919565,148.260473049,517.022125933,1.12285910589,12038.3516129,1280.78888889,35.5774691358,12.912222222222221,1.2344444444444445,0.034290123456790125,0.36942369121,0.349078708006,
AVPT-3.8,3,ins,no,orp,3600,180,4,433.439313297,98.22222222222223,442,450,98.12206572769954,418,426,100.0,24,24,349.962542403,162.388365821,492.850098973,1.09078443829,12406.7308749,1322.64277778,36.7400771605,28.725814881308594,2.7977777777777777,0.07771604938271605,0.352518074534,0.330645900843,
AVPT-3.8,4,ins,no,orp,3600,180,4,431.82761419,98.29683698296837,404,411,98.20051413881748,382,389,100.0,22,22,352.636819885,165.122162798,517.702287666,1.12276908582,11118.5033573,1181.67055556,32.8241820988,19.331666666666667,1.8466666666666665,0.05129629629629629,0.346045835375,0.305384913916,
AVPT-3.8,5,ins,no,orp,3600,180,4,428.540647035,98.05352798053528,403,411,97.97979797979798,388,396,100.0,15,15,351.150608735,172.556794052,484.833692135,1.09133917469,12133.5537554,1275.47666667,35.4299074074,31.197305699481866,2.96,0.08222222222222222,0.323794746274,0.301346416559,
AVPT-3.8,6,ins,no,orp,3600,180,4,427.953096308,98.63945578231292,435,441,98.56801909307876,413,419,100.0,22,22,369.212850278,223.854743705,502.626875209,1.11677380855,12273.6233244,1298.13722222,36.059367284,26.767872340425534,2.5116666666666667,0.06976851851851852,0.362768370933,0.330489337525,
AVPT-3.8,7,ins,no,orp,3600,180,4,424.975572658,98.96103896103897,381,385,98.88888888888889,356,360,100.0,25,25,383.228079022,192.632710514,496.431112063,1.10078111483,11239.0454012,1199.9331555,33.3314765418,38.8131938534279,3.626111111111111,0.1007253086419753,0.328871430142,0.301122400739,
AVPT-3.8,8,ins,no,orp,3600,180,4,422.345854272,98.71134020618557,383,388,98.65591397849462,367,372,100.0,16,16,346.871092263,198.042526945,511.774297564,1.11101250389,11330.2319494,1182.88555556,32.8579320988,50.14380269172493,4.802777777777778,0.1334104938271605,0.312717051327,0.294516907356,
AVPT-3.8,9,ins,no,orp,3600,180,4,422.102642484,99.2822966507177,415,418,99.25187032418953,398,401,100.0,17,17,357.455642983,201.047584944,497.838705752,1.12333050332,11811.4686247,1240.98166667,34.471712963,25.73111111111111,2.4555555555555557,0.06820987654320988,0.359080660835,0.314867424179,
AVPT-3.8,0,ins,no,orp,3600,220,4,494.854457681,98.92703862660944,461,466,98.86104783599089,434,439,100.0,27,27,346.223383355,208.447179211,529.745190188,1.12989672372,10602.4576987,1121.85002409,31.1625006691,16.006363636363634,1.5354545454545452,0.04265151515151514,0.322556855312,0.291803702874,
AVPT-3.8,1,ins,no,orp,3600,220,4,454.178291843,98.56262833675565,480,487,98.48812095032397,456,463,100.0,24,24,362.49210408,244.621829622,528.915848059,1.12838844831,10427.2619434,1097.82681818,30.4951893939,11.786254284315323,1.1490909090909092,0.031919191919191924,0.327524585769,0.307563001946,
AVPT-3.8,2,ins,no,orp,3600,220,4,437.489082333,98.63945578231292,435,441,98.57142857142857,414,420,100.0,21,21,355.961895719,253.699951001,516.695310274,1.09758244027,10258.13949,1068.68090909,29.6855808081,0.0,0.0,0.0,0.286505546122,0.256002979759,
AVPT-3.8,3,ins,no,orp,3600,220,4,432.899356283,98.62068965517241,429,435,98.5781990521327,416,422,100.0,13,13,358.10007111,190.834571523,492.467455096,1.10818539151,10072.0438061,1055.07636364,29.3076767677,32.92657581197976,2.9872727272727273,0.08297979797979799,0.298631587126,0.270594113934,
AVPT-3.8,4,ins,no,orp,3600,220,4,429.113579915,99.28400954653938,416,419,99.25,397,400,100.0,19,19,347.394676893,133.02222553,495.444375465,1.10885499541,9808.76538659,1040.40727273,28.9002020202,6.4778872204994284,0.64,0.017777777777777778,0.27562272499,0.248034798224,
AVPT-3.8,5,ins,no,orp,3600,220,4,427.656628353,99.77011494252874,434,435,99.75786924939467,412,413,100.0,22,22,362.98059025,203.348751467,530.464721855,1.1056631225,9670.38270567,1016.0,28.2222222222,43.98356726563271,3.684090909090909,0.1023358585858586,0.283578395425,0.257349607683,
AVPT-3.8,6,ins,no,orp,3600,220,4,425.401781515,98.2051282051282,383,390,98.13333333333334,368,375,100.0,15,15,344.736476743,183.414165997,504.231130837,1.10381712984,9444.97611196,985.413181818,27.3725883838,0.0,0.0,0.0,0.248660788168,0.236305458473,
AVPT-3.8,7,ins,no,orp,3600,220,4,425.211464825,99.50372208436724,401,403,99.48186528497409,384,386,100.0,17,17,369.414752526,180.091787893,474.984747228,1.10197046667,9275.88825869,968.717272727,26.9088131313,37.66458293326375,3.3281818181818186,0.09244949494949496,0.2550688215,0.241294057312,
AVPT-3.8,8,ins,no,orp,3600,220,4,423.438244777,98.70466321243524,381,386,98.64864864864865,365,370,100.0,16,16,335.083083608,135.689604979,523.190096303,1.10803226009,9131.923707,971.565,26.9879166667,49.161132168256,4.407727272727273,0.12243686868686869,0.290226472558,0.253417962994,
AVPT-3.8,9,ins,no,orp,3600,220,4,423.936962187,99.33628318584071,449,452,99.30875576036867,431,434,100.0,18,18,371.262021031,157.041240397,511.794739359,1.12459419645,9774.06834524,1033.4,28.7055555556,42.021122316070226,3.494090909090909,0.09705808080808082,0.319884297572,0.277301910044,
""
ASC,step,ASSIGN,REOPT,REBL,T_STUDY,fleet,capacity,volume,service_rate,count_served,count_reqs,service_rate_ond,count_served_ond,count_reqs_ond,service_rate_adv,count_served_adv,count_reqs_adv,wait_time_ond,wait_time_adv,in_veh_time,detour_factor,veh_service_dist,veh_service_time,veh_service_time_percent,veh_rebl_dist,veh_rebl_time,veh_rebl_time_percent,veh_load_by_dist,veh_load_by_time,
AVPT-3.8,0,ins,no,orp,3600,160,4,494.854457681,97.08171206225681,499,514,96.96356275303644,479,494,100.0,20,20,345.636225655,182.13501144,511.355838973,1.11438282979,15221.6140916,1602.521875,44.5144965278,25.26101436265709,2.4862499999999996,0.0690625,0.468830449124,0.434388825777,
AVPT-3.8,1,ins,no,orp,3600,160,4,457.156888659,97.270955165692,499,513,97.1830985915493,483,497,100.0,16,16,344.470179665,243.844112233,522.828379362,1.13205991086,14913.6909178,1564.8,43.4666666667,14.569999999999999,1.395,0.03875,0.488815066569,0.440447675871,
AVPT-3.8,2,ins,no,orp,3600,160,4,442.70731042,99.09297052154194,437,441,99.03846153846153,412,416,100.0,25,25,358.54544936,195.025086497,514.710407899,1.11023208882,13785.6561701,1453.931875,40.3869965278,14.522499999999999,1.38875,0.03857638888888889,0.39691525072,0.359541413339,
AVPT-3.8,3,ins,no,orp,3600,160,4,435.270794752,99.13793103448276,460,464,99.10112359550561,441,445,100.0,19,19,361.272177752,254.577524647,511.617841659,1.11349873893,13918.192378,1468.33,40.7869444444,40.0029881059246,3.840625,0.10668402777777777,0.411980723758,0.384698623548,
AVPT-3.8,4,ins,no,orp,3600,160,4,430.240717141,96.30484988452656,417,433,96.15384615384616,400,416,100.0,17,17,368.59433997,191.912253214,503.009238866,1.11867726949,12978.020352,1374.351875,38.1764409722,8.906469928186715,0.8793749999999999,0.02442708333333333,0.364062667365,0.347943849718,
AVPT-3.8,5,ins,no,orp,3600,160,4,425.840105907,98.37587006960557,424,431,98.3173076923077,409,416,100.0,15,15,347.26374252,189.183553218,522.460930326,1.11543115454,13001.8206797,1384.129375,38.4480381944,10.568087971274686,1.06625,0.02961805555555555,0.401095351457,0.349584608435,
AVPT-3.8,6,ins,no,orp,3600,160,4,424.729502772,99.27884615384616,413,416,99.25187032418953,398,401,100.0,15,15,353.667756591,191.588955382,483.866277614,1.10100851705,12731.0067108,1352.86069684,37.5794638011,34.75987605485231,3.3274999999999997,0.09243055555555554,0.383099610556,0.350455782039,
AVPT-3.8,7,ins,no,orp,3600,160,4,424.05248713,99.46949602122015,375,377,99.43820224719101,354,356,100.0,21,21,329.322827938,124.133569233,470.34017562,1.08506268119,12225.8884845,1301.1425,36.1428472222,7.236875,0.6912499999999999,0.019201388888888886,0.332404257277,0.302127892114,
AVPT-3.8,8,ins,no,orp,3600,160,4,425.906313966,99.01477832512315,402,406,98.96103896103897,381,385,100.0,21,21,348.239712321,100.911989104,525.987522926,1.12200822408,13137.1023302,1378.90223919,38.3028399776,14.47875,1.3824999999999998,0.03840277777777777,0.383538497354,0.359841806502,
AVPT-3.8,9,ins,no,orp,3600,160,4,424.824473288,98.09976247030879,413,421,98.0246913580247,397,405,100.0,16,16,345.67223464,257.447564302,503.78529831,1.1107204764,12297.9039168,1315.300625,36.5361284722,30.610293985637345,2.9524999999999997,0.08201388888888887,0.373196278555,0.348181819795,
AVPT-3.8,0,ins,no,orp,3600,170,4,494.854457681,99.00596421471172,498,503,98.94514767932489,469,474,100.0,29,29,358.858586838,269.890221269,533.801460985,1.11697276386,15341.8497012,1594.21235294,44.2836764706,38.24994242803504,3.6488235294117644,0.1013562091503268,0.486707797534,0.431716711716,
AVPT-3.8,1,ins,no,orp,3600,170,4,452.606827617,98.67549668874172,447,453,98.62385321100918,430,436,100.0,17,17,361.84118828,230.892892829,503.224373597,1.10545947773,12694.0583845,1339.23058824,37.2008496732,0.0,0.0,0.0,0.371046899168,0.350740407817,
AVPT-3.8,2,ins,no,orp,3600,170,4,439.286467503,97.93103448275862,426,435,97.84172661870504,408,417,100.0,18,18,358.514159966,168.970480344,538.186438205,1.12733499723,12303.5942897,1308.27941176,36.3410947712,34.188235294117646,3.2705882352941176,0.09084967320261438,0.386266285817,0.348219029688,
AVPT-3.8,3,ins,no,orp,3600,170,4,431.187928436,98.2532751091703,450,458,98.15668202764977,426,434,100.0,24,24,360.381576308,173.833232362,522.557587919,1.12350309943,13127.6312875,1383.99705882,38.4443627451,20.475882352941174,1.957058823529412,0.05436274509803922,0.409937856164,0.363593814646,
AVPT-3.8,4,ins,no,orp,3600,170,4,426.372679282,98.52579852579852,401,407,98.44559585492227,380,386,100.0,21,21,342.623360033,246.007847447,495.877973535,1.09507226434,12320.2931308,1287.11,35.7530555556,13.635294117647058,1.3023529411764705,0.03617647058823529,0.33580352056,0.319354685274,
""
ASC,step,ASSIGN,REOPT,REBL,T_STUDY,fleet,capacity,volume,service_rate,count_served,count_reqs,service_rate_ond,count_served_ond,count_reqs_ond,service_rate_adv,count_served_adv,count_reqs_adv,wait_time_ond,wait_time_adv,in_veh_time,detour_factor,veh_service_dist,veh_service_time,veh_service_time_percent,veh_rebl_dist,veh_rebl_time,veh_rebl_time_percent,veh_load_by_dist,veh_load_by_time,
AVPT-3.8,0,ins,no,orp,3600,140,4,494.854457681,98.44961240310077,508,516,98.37728194726166,485,493,100.0,23,23,354.930970994,176.835883499,519.496163682,1.12995976005,17112.1757693,1813.86214286,50.3850595238,8.384285714285713,0.8042857142857143,0.022341269841269842,0.550741498109,0.504059445085,
AVPT-3.8,1,ins,no,orp,3600,140,4,451.499466256,99.53596287703016,429,431,99.51573849878935,411,413,100.0,18,18,338.876924011,129.739294785,475.419507067,1.09552277471,15743.8255606,1663.18071429,46.1994642857,24.95357142857143,2.3871428571428575,0.06630952380952382,0.48732884574,0.420889620102,
AVPT-3.8,2,ins,no,orp,3600,140,4,444.551113013,98.24945295404814,449,457,98.14814814814815,424,432,100.0,25,25,336.323829106,242.532041262,528.461059986,1.10293586642,15870.4037919,1654.35785714,45.9543849206,35.10714029238266,3.3914285714285715,0.09420634920634921,0.46850450188,0.426333364947,
AVPT-3.8,3,ins,no,orp,3600,140,4,440.794619727,99.04761904761905,416,420,98.99749373433583,395,399,100.0,21,21,332.437744002,191.289397672,521.143502886,1.10799906521,15274.3408091,1599.49,44.4302777778,33.18285714285715,3.1714285714285713,0.08809523809523809,0.455507106886,0.42885178016,
AVPT-3.8,4,ins,no,orp,3600,140,4,438.659565179,97.89227166276346,418,427,97.77227722772277,395,404,100.0,23,23,345.150794424,205.724872283,511.967450562,1.09890477398,15946.2127114,1681.195,46.6998611111,26.767309566555525,2.590714285714286,0.07196428571428573,0.485354830198,0.430755941141,
AVPT-3.8,5,ins,no,orp,3600,140,4,436.453629031,97.15447154471545,478,492,97.0276008492569,457,471,100.0,21,21,342.382620051,270.07984951,509.457955919,1.1094812306,17103.492465,1788.19714286,49.6721428571,8.287142857142857,0.7921428571428571,0.02200396825396825,0.520352904578,0.475215146832,
AVPT-3.8,6,ins,no,orp,3600,140,4,434.572098502,99.31506849315069,435,438,99.26289926289927,404,407,100.0,31,31,372.231514366,179.031763099,518.418844128,1.12288356365,15756.7171808,1654.50214286,45.9583928571,35.02730956655552,3.3800000000000003,0.09388888888888891,0.499338593255,0.429736700785,
AVPT-3.8,7,ins,no,orp,3600,140,4,430.272668094,98.62385321100918,430,436,98.56115107913669,411,417,100.0,19,19,354.687067299,192.486681969,500.365713652,1.11909752803,15006.176499,1595.09,44.3080555556,24.83357142857143,2.3721428571428573,0.06589285714285714,0.44948608684,0.415012414425,
AVPT-3.8,8,ins,no,orp,3600,140,4,428.260006915,98.59484777517564,421,427,98.52216748768473,400,406,100.0,21,21,349.009976594,219.616413771,501.725276757,1.10119753238,15724.6370097,1656.41428571,46.0115079365,0.0,0.0,0.0,0.456550576962,0.418211391894,
AVPT-3.8,9,ins,no,orp,3600,140,4,427.649571443,99.02912621359224,408,412,98.9769820971867,387,391,100.0,21,21,332.001950459,181.906500993,515.333089673,1.09586132214,15109.1261564,1599.17142857,44.4214285714,26.72747884072839,2.584285714285714,0.07178571428571427,0.445660428746,0.3955925472,
AVPT-3.8,0,ins,no,orp,3600,120,4,494.854457681,98.046875,502,512,97.98387096774194,486,496,100.0,16,16,377.594840196,312.18187505,539.356078013,1.14898313065,20390.412572,2151.97833333,59.7771759259,0.0,0.0,0.0,0.632447918495,0.597249192506,
""
ASC,step,ASSIGN,REOPT,REBL,T_STUDY,fleet,capacity,volume,service_rate,count_served,count_reqs,service_rate_ond,count_served_ond,count_reqs_ond,service_rate_adv,count_served_adv,count_reqs_adv,wait_time_ond,wait_time_adv,in_veh_time,detour_factor,veh_service_dist,veh_service_time,veh_service_time_percent,veh_rebl_dist,veh_rebl_time,veh_rebl_time_percent,veh_load_by_dist,veh_load_by_time,
AVPT-3.8,0,ins,no,orp,3600,120,4,494.854457681,94.59962756052141,508,537,94.31372549019608,481,510,100.0,27,27,365.000404583,202.55434073,515.633235563,1.12729719199,20274.5474623,2126.60333333,59.0723148148,4.9477992220227405,0.5,0.013888888888888888,0.618029476564,0.584507259844,
AVPT-3.8,1,ins,no,orp,3600,120,4,448.917101119,96.34408602150538,448,465,96.17977528089888,428,445,100.0,20,20,356.634821243,275.078440001,522.643883169,1.11099392859,19355.7780649,2034.395,56.5109722222,34.49018085106383,3.276666666666667,0.09101851851851853,0.584015950887,0.554508702916,
AVPT-3.8,2,ins,no,orp,3600,120,4,437.232907311,98.73417721518987,468,474,98.66962305986696,445,451,100.0,23,23,344.05824895,130.8252708,522.857357986,1.11626328115,19320.1791265,2040.33333333,56.6759259259,29.042500000000008,2.775,0.07708333333333334,0.591120723435,0.560392461893,
AVPT-3.8,3,ins,no,orp,3600,120,4,432.864818157,98.33333333333333,413,420,98.24120603015075,391,398,100.0,22,22,359.329665672,177.36580375,512.837856564,1.11341169857,16732.4732547,1792.82416667,49.8006712963,46.301690948215494,4.445833333333334,0.12349537037037038,0.522006610636,0.463949617502,
AVPT-3.8,4,ins,no,orp,3600,120,4,428.560114991,97.4770642201835,425,436,97.29729729729729,396,407,100.0,29,29,350.936435812,233.336075683,533.462364757,1.11814624032,17930.2705199,1847.13666667,51.3093518519,19.321666666666665,1.8466666666666667,0.05129629629629629,0.539103900357,0.481502632471,
AVPT-3.8,5,ins,no,orp,3600,120,4,426.268471714,99.04761904761905,416,420,99.01234567901234,401,405,100.0,15,15,330.339094334,171.79172544,495.428510856,1.11203393499,17714.2842157,1883.74083333,52.3261342593,19.308333333333334,1.8433333333333333,0.051203703703703696,0.531039624881,0.488433704899,
AVPT-3.8,6,ins,no,orp,3600,120,4,426.795644275,97.88235294117646,416,425,97.73869346733669,389,398,100.0,27,27,369.423693973,189.55154621,533.313975305,1.12029582101,17300.6954058,1809.71,50.2697222222,28.957499999999996,2.7649999999999997,0.07680555555555554,0.514753636286,0.48400951131,
AVPT-3.8,7,ins,no,orp,3600,120,4,423.792255372,98.01980198019803,396,404,97.9002624671916,373,381,100.0,23,23,364.028261637,165.675839517,477.443859638,1.10082836737,17006.0012211,1773.24416667,49.2567824074,19.295,1.8433333333333333,0.051203703703703696,0.46606495418,0.429490667631,
AVPT-3.8,8,ins,no,orp,3600,120,4,422.588969883,99.50248756218906,400,402,99.47916666666667,382,384,100.0,18,18,364.598701362,212.881653279,493.483674677,1.10773406649,17171.46253,1797.49609083,49.9304469675,38.586666666666666,3.683333333333333,0.1023148148148148,0.477102336377,0.438312430256,
AVPT-3.8,9,ins,no,orp,3600,120,4,421.344160035,98.5781990521327,416,422,98.51485148514851,398,404,100.0,18,18,345.540426145,229.262404787,489.64930338,1.10930796106,17206.0392522,1796.05666667,49.890462963,21.512157390783962,2.091666666666667,0.058101851851851856,0.521273315931,0.460936829181,
AVPT-3.8,0,ins,no,orp,3600,150,4,494.854457681,98.63547758284601,506,513,98.57723577235772,485,492,100.0,21,21,374.110000943,247.481955834,525.160869171,1.11954517082,17269.1393327,1797.06866667,49.9185740741,23.476,2.252,0.06255555555555556,0.559595122969,0.513058703334,
AVPT-3.8,1,ins,no,orp,3600,150,4,447.534860085,97.07724425887265,465,479,96.92307692307692,441,455,100.0,24,24,356.015762812,189.596792037,544.486378351,1.11961609752,15369.0599563,1621.01466667,45.0281851852,27.276061839218038,2.63,0.07305555555555555,0.48527076772,0.439130862839,
AVPT-3.8,2,ins,no,orp,3600,150,4,435.409252568,99.29577464788733,423,426,99.25742574257426,401,404,100.0,22,22,357.811311346,178.30022044,510.029715377,1.10835333892,13719.7261077,1462.94533333,40.6373703704,29.418078762306614,2.82,0.07833333333333334,0.39476413307,0.368341795564,
AVPT-3.8,3,ins,no,orp,3600,150,4,430.078978849,96.96261682242991,415,428,96.86746987951807,402,415,100.0,13,13,325.270549851,263.086398126,490.8344578313253,1.0889338395800527,13887.9651744,1468.7166666666667,40.79768518518518,48.39965296305555,4.696666666666666,0.13046296296296295,0.442393248555,0.3770766666666666,
AVPT-3.8,4,ins,no,orp,3600,150,4,432.443299305,99.77426636568849,442,443,99.75786924939467,412,413,100.0,30,30,371.269680487,181.465986318,526.416135827,1.11974957879,14981.205563,1570.25866667,43.6182962963,46.9664584164075,4.496666666666667,0.12490740740740741,0.435721729362,0.408683577844,
AVPT-3.8,5,ins,no,orp,3600,150,4,427.344217905,99.56521739130434,458,460,99.53810623556582,431,433,100.0,27,27,355.407990484,225.994165383,520.959163052,1.1081862523,15410.4964642,1613.55466667,44.820962963,30.909333333333333,2.9546666666666668,0.08207407407407408,0.454950378544,0.422920465941,
AVPT-3.8,6,ins,no,orp,3600,150,4,425.67116593,98.64253393665159,436,442,98.58823529411765,419,425,100.0,17,17,365.225710704,156.435920087,499.141915853,1.12073644394,14493.7394188,1548.14866667,43.0041296296,44.751896563403236,4.288666666666666,0.11912962962962961,0.456311549745,0.407175970883,
AVPT-3.8,7,ins,no,orp,3600,150,4,423.105920027,99.2874109263658,418,421,99.24242424242425,393,396,100.0,25,25,343.459401616,296.072988136,528.33751525,1.10858110676,14923.088847,1552.14866667,43.1152407407,15.441333333333333,1.4746666666666666,0.040962962962962965,0.411322670827,0.392739780323,
AVPT-3.8,8,ins,no,orp,3600,150,4,423.087056633,98.57482185273159,415,421,98.51116625310173,397,403,100.0,18,18,361.97131856,104.852643023,494.907454903,1.10001700395,13691.3968373,1446.54733333,40.1818703704,7.72,0.7373333333333333,0.020481481481481482,0.414364031347,0.372665729231,
AVPT-3.8,9,ins,no,orp,3600,150,4,422.230567916,98.22335025380711,387,394,98.13333333333334,368,375,100.0,19,19,353.104040779,236.713400323,504.528168446,1.12314478852,13177.6003046,1376.59133333,38.2386481481,0.0,0.0,0.0,0.365408255866,0.34268463183,
""
ASC,step,ASSIGN,REOPT,REBL,T_STUDY,fleet,capacity,volume,service_rate,count_served,count_reqs,service_rate_ond,count_served_ond,count_reqs_ond,service_rate_adv,count_served_adv,count_reqs_adv,wait_time_ond,wait_time_adv,in_veh_time,detour_factor,veh_service_dist,veh_service_time,veh_service_time_percent,veh_rebl_dist,veh_rebl_time,veh_rebl_time_percent,veh_load_by_dist,veh_load_by_time,
AVPT-3.8,0,ins,no,orp,3600,110,4,494.854457681,97.73755656108597,432,442,97.59615384615384,406,416,100.0,26,26,346.683258939,119.438554415,506.55511929,1.11121470149,20193.3788839,2158.02090909,59.9450252525,0.0,0.0,0.0,0.572752793277,0.538849524074,
AVPT-3.8,1,ins,no,orp,3600,110,4,457.405944266,96.15384615384616,450,468,95.99109131403118,431,449,100.0,19,19,362.911451809,253.114726966,518.221271417,1.12206566779,19911.1714703,2101.42,58.3727777778,34.180582666884284,3.316363636363636,0.0921212121212121,0.619578882753,0.583191596307,
AVPT-3.8,2,ins,no,orp,3600,110,4,440.298316794,97.96839729119638,434,443,97.83132530120481,406,415,100.0,28,28,361.98445939,256.330917262,512.71520041,1.11968884376,21324.3352985,2220.55181818,61.6819949495,38.932131548882005,3.8454545454545452,0.10681818181818181,0.620721410215,0.554593038693,
